Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose,Bivalent.Booster.1
2021-05-26,Blair,119,224,NA,NA,NA
2022-06-01,Tioga,4,2,1,17,NA
2021-03-26,Somerset,724,56,NA,NA,NA
2022-06-01,Venango,7,6,6,23,NA
2022-06-01,Warren,6,8,8,41,NA
2021-08-17,Wyoming,45,18,6,NA,NA
2022-06-01,Wayne,2,2,9,21,NA
2022-09-02,Adams,2,12,NA,NA,1
2022-06-01,Wyoming,3,2,2,13,NA
2022-10-29,Armstrong,NA,NA,NA,NA,33
2021-10-06,Philadelphia,1404,1445,1927,NA,NA
2022-06-02,Adams,6,13,23,95,NA
2022-06-02,Armstrong,6,5,11,30,NA
2022-09-12,Centre,13,11,1,NA,421
2022-06-02,Blair,32,17,26,29,NA
2022-06-02,Bradford,8,2,2,32,NA
2021-04-30,Northampton,1377,2211,NA,NA,NA
2023-05-12,Lebanon,NA,NA,NA,NA,9
2022-04-16,Washington,10,14,18,81,NA
2022-06-02,Cameron,NA,NA,1,1,NA
2022-06-02,Carbon,2,2,10,31,NA
2021-04-16,Erie,671,2750,NA,NA,NA
2021-11-08,Centre,147,54,554,NA,NA
2021-06-23,Monroe,104,325,NA,NA,NA
2022-06-02,Clinton,NA,4,5,29,NA
2022-06-02,Columbia,3,2,10,50,NA
2022-06-02,Crawford,5,9,14,42,NA
2021-03-20,Lehigh,1080,545,NA,NA,NA
2022-11-21,Cumberland,17,10,NA,NA,368
2022-04-03,Philadelphia,104,137,189,362,NA
2022-06-02,Elk,2,NA,3,10,NA
2023-06-03,Clarion,NA,NA,NA,NA,1
2022-05-24,Fayette,10,15,14,74,NA
2021-10-21,Erie,206,108,807,NA,NA
2022-06-02,Fulton,2,NA,NA,NA,NA
2022-06-02,Huntingdon,4,1,2,16,NA
2022-04-22,Allegheny,193,279,303,1528,NA
2022-06-02,Jefferson,1,2,2,26,NA
2022-06-02,Juniata,NA,NA,2,11,NA
2021-02-11,Chester,1811,791,NA,NA,NA
2023-05-13,Cumberland,NA,NA,NA,NA,6
2022-01-21,Philadelphia,1923,1026,2895,1,NA
2021-03-30,Lycoming,296,217,NA,NA,NA
2022-01-05,Montour,25,12,151,NA,NA
2022-06-02,McKean,2,8,2,9,NA
2022-06-02,Mercer,9,8,13,54,NA
2022-06-02,Mifflin,9,1,3,50,NA
2023-03-12,Philadelphia,15,5,10,NA,25
2022-11-11,Centre,8,7,NA,NA,333
2022-06-02,Montour,2,NA,2,39,NA
2022-06-02,Northumberland,7,14,14,67,NA
2021-12-29,Carbon,87,49,208,NA,NA
2022-06-02,Pike,4,8,5,15,NA
2022-06-02,Potter,NA,NA,11,11,NA
2022-06-02,Schuylkill,16,19,23,78,NA
2022-06-02,Snyder,3,1,4,23,NA
2022-06-02,Somerset,5,6,6,56,NA
2022-06-02,Sullivan,NA,NA,NA,2,NA
2022-06-02,Susquehanna,2,3,1,17,NA
2022-06-02,Tioga,3,10,14,29,NA
2022-06-02,Union,3,3,10,42,NA
2022-06-02,Venango,4,3,8,18,NA
2022-06-02,Warren,16,9,4,11,NA
2022-06-02,Washington,13,28,38,113,NA
2021-03-08,Lehigh,1050,1379,NA,NA,NA
2021-07-12,Montgomery,390,583,NA,NA,NA
2023-06-16,Erie,NA,NA,NA,NA,23
2022-06-03,Adams,7,20,26,70,NA
2023-05-02,Allegheny,2,1,NA,NA,163
2021-08-01,Luzerne,132,61,NA,NA,NA
2021-02-05,Fulton,71,22,NA,NA,NA
2022-05-30,Northumberland,2,1,2,7,NA
2022-06-03,Armstrong,6,8,14,46,NA
2022-06-03,Bedford,1,NA,5,15,NA
2022-06-03,Blair,12,5,15,38,NA
2022-06-03,Bradford,5,5,6,20,NA
2021-01-30,Chester,1579,424,NA,NA,NA
2022-06-03,Butler,20,24,37,164,NA
2022-06-03,Cameron,1,NA,NA,NA,NA
2022-06-03,Carbon,5,1,13,38,NA
2023-05-18,Columbia,NA,NA,NA,NA,1
2022-06-03,Clarion,NA,5,7,13,NA
2022-06-03,Clearfield,4,6,9,25,NA
2022-06-03,Clinton,4,4,3,16,NA
2022-06-03,Columbia,7,4,15,40,NA
2022-10-01,Beaver,1,3,3,NA,215
2023-01-20,Carbon,4,NA,NA,NA,14
2022-06-03,Elk,2,3,2,15,NA
2023-01-18,Montgomery,42,23,NA,NA,313
2023-01-10,Crawford,3,3,NA,NA,23
2022-06-03,Forest,NA,1,2,NA,NA
2022-06-03,Franklin,14,16,27,71,NA
2022-06-03,Fulton,1,1,1,8,NA
2022-06-03,Greene,4,3,4,26,NA
2023-04-05,Lehigh,4,5,NA,NA,69
2022-06-03,Indiana,8,8,12,34,NA
2022-06-03,Jefferson,4,5,2,12,NA
2022-06-03,Juniata,2,1,3,7,NA
2022-02-24,Allegheny,234,241,393,NA,NA
2021-11-24,Susquehanna,37,10,124,NA,NA
2022-06-03,Lawrence,8,12,16,51,NA
2021-01-10,Delaware,427,212,NA,NA,NA
2021-10-10,Washington,45,79,107,NA,NA
2022-09-27,Montgomery,89,92,23,NA,2250
2022-06-03,Lycoming,7,19,19,97,NA
2022-06-03,McKean,4,6,9,38,NA
2022-06-03,Mercer,9,6,16,56,NA
2022-06-03,Mifflin,3,2,7,39,NA
2021-03-16,Wyoming,124,115,NA,NA,NA
2021-02-01,Berks,161,199,NA,NA,NA
2022-06-03,Montour,1,NA,5,19,NA
2023-01-20,Fayette,5,2,NA,NA,33
2022-06-03,Perry,5,9,14,27,NA
2021-06-02,Cambria,219,141,NA,NA,NA
2022-06-03,Pike,7,6,12,39,NA
2022-06-03,Potter,1,NA,NA,NA,NA
2021-06-22,Beaver,113,181,NA,NA,NA
2022-09-21,Lackawanna,15,17,1,NA,410
2021-10-19,Montour,8,8,15,NA,NA
2022-06-03,Sullivan,NA,2,1,5,NA
2022-08-22,Delaware,126,69,90,70,NA
2022-06-03,Tioga,1,4,2,6,NA
2023-06-26,Northampton,NA,NA,NA,NA,16
2022-06-03,Venango,3,2,NA,19,NA
2022-06-03,Warren,5,5,5,21,NA
2022-11-16,Westmoreland,17,22,NA,NA,482
2022-06-03,Wayne,10,8,17,40,NA
2022-02-27,Philadelphia,215,293,213,NA,NA
2021-05-11,Fayette,168,404,NA,NA,NA
2021-04-20,Westmoreland,1350,1799,NA,NA,NA
2022-06-04,Adams,5,6,3,9,NA
2023-05-17,Greene,NA,NA,NA,NA,1
2022-06-04,Armstrong,1,4,8,14,NA
2022-06-04,Bedford,NA,NA,3,3,NA
2021-03-06,Chester,1731,874,NA,NA,NA
2022-06-04,Bradford,NA,2,NA,4,NA
2021-09-21,Indiana,53,65,35,NA,NA
2022-06-04,Cameron,NA,NA,NA,1,NA
2022-10-29,Wayne,2,NA,NA,NA,30
2021-07-28,Blair,71,35,NA,NA,NA
2022-06-04,Carbon,1,NA,4,12,NA
2022-06-04,Clarion,1,3,1,2,NA
2022-06-04,Clearfield,4,NA,3,10,NA
2022-06-04,Clinton,2,2,1,1,NA
2022-06-04,Columbia,2,2,11,7,NA
2022-06-04,Crawford,7,2,7,7,NA
2022-01-01,Cumberland,34,32,59,NA,NA
2022-06-04,Dauphin,30,27,31,65,NA
2021-12-07,Perry,45,34,93,NA,NA
2022-06-04,Elk,2,4,NA,8,NA
2022-06-04,Erie,7,16,25,63,NA
2022-06-04,Fayette,3,8,12,21,NA
2022-06-04,Franklin,8,8,15,13,NA
2022-06-04,Greene,NA,1,1,6,NA
2022-06-04,Huntingdon,1,2,2,8,NA
2022-06-04,Indiana,2,1,7,4,NA
2022-06-04,Jefferson,1,2,2,5,NA
2022-06-04,Juniata,1,NA,1,NA,NA
2021-05-07,Delaware,1260,2824,NA,NA,NA
2023-05-26,Lackawanna,NA,NA,NA,NA,17
2022-06-04,Lawrence,4,2,9,15,NA
2022-06-04,Lebanon,5,10,25,66,NA
2022-06-04,Chester,64,48,101,289,NA
2022-06-04,Luzerne,16,17,14,48,NA
2022-06-04,Lycoming,NA,3,6,11,NA
2022-06-04,McKean,3,2,1,5,NA
2022-06-04,Mercer,5,3,10,6,NA
2022-06-04,Mifflin,1,4,4,1,NA
2022-06-04,Monroe,17,18,5,17,NA
2021-12-13,Allegheny,1852,1384,4554,NA,NA
2022-06-04,Montour,NA,NA,6,2,NA
2022-06-04,Northampton,23,17,20,63,NA
2022-06-04,Northumberland,NA,2,10,21,NA
2022-06-04,Perry,7,2,3,5,NA
2022-11-29,Allegheny,86,77,NA,NA,1359
2022-06-04,Pike,7,NA,7,6,NA
2022-06-04,Potter,NA,NA,NA,1,NA
2022-06-04,Schuylkill,3,5,12,25,NA
2022-06-04,Snyder,2,NA,4,13,NA
2022-06-04,Somerset,3,4,2,4,NA
2022-06-04,Sullivan,1,NA,NA,1,NA
2022-06-04,Susquehanna,NA,NA,1,2,NA
2022-06-04,Tioga,1,1,2,4,NA
2022-06-04,Union,2,1,4,5,NA
2022-06-04,Warren,1,NA,1,3,NA
2022-06-04,Washington,9,14,20,50,NA
2022-06-04,Wayne,2,NA,NA,3,NA
2022-06-04,Westmoreland,15,12,30,70,NA
2022-06-04,Wyoming,NA,2,2,6,NA
2022-06-28,Monroe,31,17,35,69,NA
2023-06-13,Bucks,NA,NA,NA,NA,34
2022-06-05,Adams,1,1,NA,9,NA
2022-06-05,Beaver,10,4,8,10,NA
2021-11-16,Clearfield,86,38,525,NA,NA
2022-06-05,Blair,2,1,2,8,NA
2022-06-05,Bradford,1,1,1,1,NA
2022-05-15,Franklin,3,1,1,9,NA
2022-06-05,Cambria,2,2,2,5,NA
2022-06-05,Cameron,NA,NA,NA,2,NA
2022-06-05,Carbon,NA,3,4,9,NA
2020-12-30,Butler,369,NA,NA,NA,NA
2022-09-22,Lancaster,31,43,13,NA,817
2022-06-05,Clarion,NA,NA,1,1,NA
2022-06-05,Clearfield,1,4,1,5,NA
2022-06-05,Clinton,NA,1,2,3,NA
2022-06-05,Columbia,2,1,2,8,NA
2022-06-05,Crawford,1,NA,3,7,NA
2021-01-15,Perry,43,3,NA,NA,NA
2022-04-25,Lehigh,48,41,61,517,NA
2022-06-05,Delaware,37,35,53,109,NA
2022-06-05,Elk,NA,1,3,5,NA
2022-06-05,Erie,9,7,6,37,NA
2020-12-31,Berks,138,NA,NA,NA,NA
2022-06-05,Fayette,6,2,6,8,NA
2022-06-05,Forest,1,1,NA,NA,NA
2022-06-05,Franklin,1,2,4,12,NA
2022-06-05,Greene,NA,NA,2,4,NA
2022-06-05,Huntingdon,1,NA,3,2,NA
2022-06-05,Indiana,5,NA,1,3,NA
2022-06-05,Jefferson,1,1,NA,4,NA
2022-06-05,Juniata,NA,NA,2,NA,NA
2022-06-05,Lackawanna,2,5,7,19,NA
2021-12-14,Armstrong,57,41,143,NA,NA
2022-06-05,Lawrence,1,3,2,12,NA
2022-06-05,Lebanon,4,2,9,10,NA
2022-06-05,Lehigh,8,13,13,28,NA
2022-06-05,Luzerne,10,13,3,38,NA
2022-06-05,Lycoming,3,1,2,5,NA
2022-06-05,McKean,1,2,NA,4,NA
2022-06-05,Mercer,1,4,NA,4,NA
2022-06-05,Mifflin,1,4,2,3,NA
2022-06-05,Monroe,7,5,4,9,NA
2023-01-25,Bedford,NA,NA,NA,NA,55
2022-06-05,Montour,NA,1,NA,2,NA
2021-02-08,Washington,527,237,NA,NA,NA
2022-06-05,Northumberland,3,NA,2,8,NA
2022-06-05,Perry,2,1,NA,4,NA
2021-03-14,Allegheny,907,2176,NA,NA,NA
2022-06-05,Pike,2,1,2,1,NA
2022-06-05,Potter,NA,NA,NA,1,NA
2022-06-05,Schuylkill,1,3,5,11,NA
2022-06-05,Snyder,NA,1,1,3,NA
2022-06-05,Somerset,1,1,1,1,NA
2022-06-05,Susquehanna,1,NA,2,2,NA
2022-06-05,Tioga,NA,NA,2,2,NA
2022-06-05,Union,NA,NA,NA,5,NA
2022-06-05,Venango,1,4,NA,4,NA
2022-06-05,Warren,1,NA,2,1,NA
2022-06-05,Washington,8,2,2,28,NA
2022-06-05,Wayne,2,2,1,4,NA
2022-06-05,Westmoreland,12,10,18,35,NA
2022-06-05,Wyoming,1,5,1,2,NA
2022-06-05,York,16,15,23,31,NA
2021-10-28,Butler,128,105,683,NA,NA
2021-10-26,Chester,772,237,2421,NA,NA
2022-06-06,Armstrong,1,2,10,34,NA
2022-10-25,Columbia,3,2,NA,NA,157
2022-06-06,Bedford,2,4,8,16,NA
2022-06-06,Bradford,3,5,3,7,NA
2022-02-16,Westmoreland,51,100,140,NA,NA
2022-06-06,Butler,20,19,39,87,NA
2022-06-06,Cambria,8,17,20,69,NA
2022-06-06,Cameron,NA,NA,NA,5,NA
2021-09-12,Lawrence,22,42,1,NA,NA
2022-06-06,Chester,64,74,93,210,NA
2022-06-06,Clarion,1,1,5,6,NA
2022-06-06,Clearfield,6,4,4,9,NA
2022-06-06,Clinton,6,1,2,18,NA
2022-06-06,Columbia,3,4,8,24,NA
2022-06-06,Crawford,12,5,7,22,NA
2021-11-20,Juniata,20,14,89,NA,NA
2023-06-21,Monroe,NA,NA,NA,NA,9
2022-06-06,Elk,1,5,10,16,NA
2021-07-26,Lancaster,366,211,NA,NA,NA
2022-06-06,Fayette,14,23,11,73,NA
2022-06-06,Forest,1,1,3,NA,NA
2022-12-06,Dauphin,12,7,NA,NA,215
2022-06-06,Fulton,1,2,3,4,NA
2022-06-06,Greene,NA,1,5,18,NA
2022-11-17,Union,1,1,NA,NA,51
2022-06-06,Jefferson,3,1,3,8,NA
2022-06-06,Juniata,NA,2,1,4,NA
2022-10-20,Philadelphia,363,316,383,NA,1781
2021-04-16,Lackawanna,1091,1692,NA,NA,NA
2021-04-07,Schuylkill,993,1238,NA,NA,NA
2022-06-06,Lebanon,17,9,27,50,NA
2022-10-05,Westmoreland,14,8,2,NA,914
2022-06-06,Lycoming,7,10,26,58,NA
2022-06-06,McKean,6,4,2,6,NA
2022-06-06,Mercer,6,6,14,27,NA
2022-06-06,Mifflin,7,1,7,18,NA
2021-10-29,Cumberland,299,148,1054,NA,NA
2021-11-28,Beaver,66,50,131,NA,NA
2022-06-06,Northumberland,4,8,10,42,NA
2022-06-06,Perry,5,5,3,17,NA
2023-06-20,Blair,NA,NA,NA,NA,2
2022-03-11,Allegheny,187,173,220,NA,NA
2022-06-06,Potter,1,NA,1,3,NA
2022-06-06,Schuylkill,9,16,17,66,NA
2023-06-13,Lawrence,NA,NA,NA,NA,2
2022-06-06,Somerset,5,5,4,11,NA
2022-06-06,Susquehanna,3,2,3,8,NA
2022-06-06,Tioga,1,2,4,7,NA
2022-06-06,Union,3,NA,3,25,NA
2022-06-06,Venango,7,3,6,20,NA
2022-06-06,Warren,1,6,7,20,NA
2022-06-06,Washington,24,18,52,107,NA
2022-06-06,Wayne,5,3,7,16,NA
2021-12-11,Butler,102,248,296,NA,NA
2022-06-06,Wyoming,2,2,5,12,NA
2022-06-06,York,43,43,64,229,NA
2022-11-04,Clearfield,2,4,NA,NA,143
2022-06-07,Adams,6,9,10,60,NA
2021-12-09,Northampton,370,402,1010,NA,NA
2022-06-07,Armstrong,2,4,5,22,NA
2022-06-07,Beaver,6,16,24,124,NA
2022-06-07,Berks,21,29,53,144,NA
2022-06-07,Blair,4,6,15,40,NA
2022-06-07,Bradford,2,2,3,4,NA
2023-05-07,Montgomery,NA,NA,NA,NA,34
2023-05-27,Lebanon,NA,NA,NA,NA,5
2022-06-07,Carbon,1,7,4,28,NA
2022-05-19,Montgomery,218,181,188,764,NA
2022-06-21,Allegheny,169,114,226,482,NA
2022-06-07,Clarion,NA,4,2,9,NA
2022-06-07,Clinton,2,3,9,25,NA
2022-06-07,Columbia,4,7,15,32,NA
2022-06-07,Crawford,6,6,11,34,NA
2021-01-26,Monroe,533,119,NA,NA,NA
2022-06-07,Dauphin,12,22,29,95,NA
2022-06-07,Elk,NA,1,NA,6,NA
2022-02-18,York,146,176,247,NA,NA
2022-06-07,Fayette,12,13,37,46,NA
2022-06-07,Forest,1,1,NA,2,NA
2022-06-07,Franklin,11,8,27,57,NA
2022-06-07,Fulton,1,1,NA,NA,NA
2022-06-07,Greene,3,1,6,11,NA
2022-06-07,Huntingdon,3,NA,5,7,NA
2022-06-07,Indiana,2,2,7,17,NA
2021-01-28,Tioga,41,23,NA,NA,NA
2021-06-16,Armstrong,36,69,NA,NA,NA
2022-09-08,Lancaster,34,37,2,NA,402
2022-06-07,Lawrence,6,7,5,16,NA
2022-06-07,Luzerne,20,33,34,116,NA
2022-06-07,McKean,2,7,5,12,NA
2022-06-07,Mercer,4,5,4,36,NA
2022-06-07,Mifflin,1,2,2,23,NA
2021-02-16,Delaware,2222,1656,NA,NA,NA
2022-06-07,Montour,47,4,7,25,NA
2021-02-03,Luzerne,1426,1131,NA,NA,NA
2021-04-12,Mercer,75,368,NA,NA,NA
2021-01-31,Luzerne,1005,283,NA,NA,NA
2023-04-24,Butler,1,NA,NA,NA,13
2021-07-07,Philadelphia,1264,1959,NA,NA,NA
2021-03-26,Northumberland,248,276,NA,NA,NA
2022-06-07,Pike,3,7,9,12,NA
2022-06-07,Potter,NA,NA,1,2,NA
2022-06-07,Schuylkill,6,9,13,48,NA
2022-06-07,Somerset,10,13,14,34,NA
2022-06-07,Sullivan,1,NA,1,2,NA
2022-06-07,Susquehanna,1,2,3,10,NA
2022-06-07,Tioga,4,2,1,8,NA
2021-03-18,Fayette,500,1496,NA,NA,NA
2022-06-07,Venango,NA,5,2,14,NA
2022-06-07,Warren,1,4,6,9,NA
2022-06-07,Washington,17,17,27,101,NA
2021-05-03,Lehigh,1129,1707,NA,NA,NA
2022-06-07,Westmoreland,22,25,43,150,NA
2022-06-07,Wyoming,2,NA,3,15,NA
2022-06-07,York,28,32,72,331,NA
2023-06-24,Armstrong,NA,NA,NA,NA,1
2022-06-08,Armstrong,5,7,8,32,NA
2021-05-02,Delaware,729,1817,NA,NA,NA
2022-06-08,Berks,59,59,86,157,NA
2022-06-08,Blair,7,6,16,47,NA
2022-06-08,Bradford,8,3,6,17,NA
2022-10-04,Lebanon,3,9,NA,NA,232
2022-06-08,Cambria,9,11,12,51,NA
2022-06-08,Carbon,6,7,10,25,NA
2022-11-20,Beaver,NA,2,NA,NA,68
2023-05-15,Westmoreland,2,NA,NA,NA,18
2021-07-18,Chester,132,148,NA,NA,NA
2022-06-08,Clearfield,6,4,3,75,NA
2022-06-08,Clinton,4,3,7,15,NA
2022-06-08,Columbia,5,8,10,22,NA
2022-09-22,Centre,27,26,2,NA,838
2021-04-29,Allegheny,4041,8402,NA,NA,NA
2022-06-08,Elk,2,NA,3,13,NA
2022-06-08,Erie,43,34,54,212,NA
2021-03-12,Indiana,283,470,NA,NA,NA
2022-06-08,Forest,NA,NA,NA,4,NA
2022-07-01,Dauphin,43,36,32,73,NA
2022-06-08,Fulton,NA,1,1,NA,NA
2022-06-08,Greene,3,2,2,9,NA
2022-06-08,Huntingdon,4,3,5,13,NA
2022-06-08,Indiana,10,8,12,40,NA
2021-05-06,Allegheny,2567,12253,NA,NA,NA
2022-06-08,Juniata,NA,1,NA,7,NA
2022-06-08,Lackawanna,24,19,31,89,NA
2021-02-14,Wayne,22,54,NA,NA,NA
2021-08-30,Mifflin,33,44,6,NA,NA
2022-06-08,Lebanon,23,15,39,80,NA
2022-06-03,Chester,103,113,180,364,NA
2022-06-08,Luzerne,29,22,52,182,NA
2022-06-08,McKean,4,2,4,8,NA
2022-06-08,Mercer,7,15,19,68,NA
2022-06-08,Mifflin,2,1,3,12,NA
2021-01-28,Lehigh,1501,444,NA,NA,NA
2022-01-25,York,254,302,484,NA,NA
2022-06-08,Montour,2,3,8,18,NA
2022-12-05,Columbia,1,NA,NA,NA,48
2022-06-08,Northumberland,8,7,21,53,NA
2022-06-08,Philadelphia,211,209,282,410,NA
2022-06-08,Pike,4,6,8,11,NA
2022-06-08,Potter,2,3,5,9,NA
2022-02-04,Bucks,305,375,504,NA,NA
2022-06-08,Snyder,2,5,12,20,NA
2022-06-08,Sullivan,1,1,NA,5,NA
2022-06-08,Susquehanna,3,1,2,11,NA
2022-06-08,Tioga,3,7,2,11,NA
2023-03-20,Philadelphia,96,63,53,NA,134
2021-08-01,York,172,79,NA,NA,NA
2022-06-08,Union,3,2,24,35,NA
2022-06-08,Venango,3,5,8,28,NA
2022-06-08,Warren,5,3,5,19,NA
2022-08-14,Allegheny,58,30,60,60,NA
2021-08-06,Lebanon,130,78,NA,NA,NA
2022-07-31,Lackawanna,4,5,12,13,NA
2022-06-08,Wyoming,3,1,6,8,NA
2021-12-20,Pike,59,18,123,NA,NA
2022-04-09,Luzerne,21,38,25,177,NA
2021-05-26,Carbon,67,405,NA,NA,NA
2021-09-10,Monroe,128,217,42,NA,NA
2022-06-09,Beaver,14,20,15,67,NA
2022-06-09,Bedford,4,3,3,6,NA
2022-06-09,Berks,49,38,63,142,NA
2022-06-09,Blair,9,9,10,36,NA
2022-06-09,Bradford,6,4,9,8,NA
2023-02-01,Lackawanna,6,1,NA,NA,46
2023-02-07,York,11,10,NA,NA,95
2022-06-09,Cambria,11,21,28,60,NA
2022-06-09,Cameron,1,1,NA,5,NA
2022-06-09,Carbon,5,5,10,20,NA
2022-06-09,Centre,9,7,30,80,NA
2022-06-09,Clarion,2,1,1,8,NA
2022-06-09,Clearfield,2,3,10,74,NA
2022-06-09,Clinton,NA,NA,2,39,NA
2022-06-09,Columbia,3,4,9,36,NA
2022-01-20,Union,7,10,27,NA,NA
2022-06-09,Elk,3,3,2,13,NA
2022-06-09,Erie,25,40,49,190,NA
2022-06-09,Forest,2,NA,2,2,NA
2022-06-09,Franklin,21,12,52,86,NA
2022-06-09,Greene,2,1,3,16,NA
2022-06-09,Indiana,4,2,8,24,NA
2022-06-09,Jefferson,4,3,4,14,NA
2022-06-09,Juniata,3,1,1,2,NA
2021-12-19,Lycoming,16,29,74,NA,NA
2021-05-16,Schuylkill,50,113,NA,NA,NA
2022-06-09,Lebanon,29,27,57,51,NA
2022-06-09,Lehigh,46,40,102,191,NA
2021-02-13,Lehigh,485,475,NA,NA,NA
2022-06-09,Lycoming,11,23,14,62,NA
2021-11-08,Franklin,187,79,322,NA,NA
2022-06-09,Mifflin,2,4,10,21,NA
2022-09-13,Northampton,40,33,7,NA,274
2022-06-09,Montour,3,2,NA,23,NA
2022-06-09,Northampton,27,30,75,185,NA
2022-06-09,York,42,42,89,242,NA
2022-06-09,Perry,4,4,9,18,NA
2022-06-09,Pike,2,10,7,8,NA
2022-06-09,Potter,NA,NA,NA,3,NA
2022-06-09,Schuylkill,10,15,17,96,NA
2022-06-09,Snyder,2,3,5,18,NA
2022-06-09,Somerset,6,5,14,49,NA
2022-06-09,Sullivan,NA,NA,NA,2,NA
2022-06-09,Susquehanna,6,2,3,13,NA
2022-06-09,Tioga,3,4,2,8,NA
2022-06-09,Union,1,3,4,16,NA
2022-06-09,Venango,11,2,14,56,NA
2022-06-09,Warren,6,4,3,71,NA
2022-06-09,Washington,9,27,26,102,NA
2022-06-09,Wayne,3,4,7,16,NA
2021-11-18,Perry,52,32,133,NA,NA
2022-06-09,Wyoming,1,NA,4,13,NA
2023-06-16,Schuylkill,NA,NA,NA,NA,2
2022-01-25,Lehigh,168,161,371,NA,NA
2022-06-22,Lycoming,6,11,10,43,NA
2023-06-27,Lancaster,1,NA,NA,NA,20
2022-06-10,Bedford,2,2,3,11,NA
2022-06-10,Berks,40,47,73,186,NA
2022-06-10,Blair,13,15,22,68,NA
2022-06-10,Bradford,6,2,3,12,NA
2022-07-27,Pike,5,11,5,14,NA
2022-06-10,Cambria,6,15,17,52,NA
2022-06-10,Cameron,NA,NA,NA,3,NA
2022-06-10,Carbon,3,5,6,16,NA
2021-06-15,Somerset,37,67,NA,NA,NA
2022-12-05,Philadelphia,241,193,281,NA,868
2022-06-10,Clarion,3,5,3,14,NA
2022-06-10,Clearfield,5,7,7,14,NA
2022-06-10,Clinton,3,NA,5,17,NA
2022-06-10,Columbia,5,3,11,44,NA
2022-06-10,Crawford,8,6,6,15,NA
2021-02-05,Erie,628,708,NA,NA,NA
2021-08-11,Dauphin,286,208,NA,NA,NA
2023-06-08,Blair,1,NA,NA,NA,NA
2022-06-10,Elk,2,1,3,5,NA
2021-09-29,Erie,189,103,503,NA,NA
2022-06-10,Fayette,13,12,24,65,NA
2022-06-10,Forest,NA,NA,NA,1,NA
2022-06-10,Franklin,12,12,17,69,NA
2022-06-10,Fulton,NA,1,NA,2,NA
2022-06-10,Greene,4,NA,4,13,NA
2022-06-10,Huntingdon,2,8,4,27,NA
2022-06-10,Indiana,5,7,5,22,NA
2022-06-10,Jefferson,2,5,3,10,NA
2022-06-10,Juniata,NA,1,5,6,NA
2022-12-27,Montgomery,34,27,NA,NA,929
2022-06-10,Lawrence,3,10,13,27,NA
2022-06-10,Lebanon,6,11,22,56,NA
2023-05-19,Delaware,2,2,NA,NA,55
2022-06-10,Lycoming,7,10,12,85,NA
2022-06-10,McKean,2,3,1,16,NA
2023-06-01,Union,NA,NA,NA,NA,1
2022-06-10,Mifflin,4,4,4,44,NA
2022-06-10,Monroe,23,17,24,57,NA
2021-01-15,Carbon,283,9,NA,NA,NA
2022-06-10,Montour,2,1,NA,18,NA
2022-06-10,Northumberland,6,10,16,66,NA
2022-06-10,Perry,5,5,10,29,NA
2022-12-06,Allegheny,80,96,1,NA,1350
2022-06-10,Pike,11,8,7,13,NA
2022-06-10,Potter,1,1,NA,5,NA
2022-06-10,Schuylkill,5,19,21,68,NA
2022-06-10,Snyder,2,2,2,14,NA
2022-06-10,Sullivan,NA,1,NA,9,NA
2022-06-10,Susquehanna,1,NA,2,5,NA
2022-06-10,Tioga,2,4,8,16,NA
2022-06-10,Union,3,3,3,25,NA
2022-06-10,Warren,2,2,2,5,NA
2022-06-10,Wayne,5,4,9,38,NA
2021-02-06,Bucks,1241,442,NA,NA,NA
2022-06-10,Wyoming,5,3,4,10,NA
2022-06-10,York,41,46,118,237,NA
2021-01-25,Clarion,180,26,NA,NA,NA
2022-06-11,Adams,1,7,7,23,NA
2022-06-11,Armstrong,3,6,5,11,NA
2022-06-11,Beaver,6,4,14,21,NA
2022-06-11,Bedford,NA,1,NA,1,NA
2022-06-11,Blair,2,8,14,10,NA
2022-06-11,Bradford,1,2,NA,1,NA
2022-06-06,Centre,18,19,30,95,NA
2021-02-08,Allegheny,3322,2694,NA,NA,NA
2022-06-11,Cambria,3,2,8,12,NA
2022-06-11,Cameron,NA,NA,NA,3,NA
2022-09-07,Philadelphia,170,192,22,NA,13
2022-06-11,Carbon,1,7,NA,10,NA
2022-06-11,Centre,8,5,12,26,NA
2022-07-25,Chester,115,60,97,232,NA
2022-06-11,Clarion,1,1,3,1,NA
2022-06-11,Clearfield,3,3,4,8,NA
2022-06-11,Clinton,2,3,5,7,NA
2022-06-11,Columbia,2,2,3,6,NA
2022-06-11,Crawford,3,2,4,2,NA
2022-12-01,Philadelphia,256,236,255,NA,897
2022-06-11,Dauphin,19,29,36,52,NA
2022-12-15,Bucks,28,29,NA,NA,640
2022-06-11,Elk,1,NA,4,1,NA
2022-06-11,Erie,23,18,15,50,NA
2022-06-11,Fayette,8,6,12,15,NA
2022-06-11,Franklin,2,NA,4,12,NA
2022-06-11,Greene,1,2,2,1,NA
2022-06-11,Huntingdon,1,1,2,1,NA
2022-06-11,Indiana,3,1,6,8,NA
2022-06-11,Jefferson,1,NA,1,5,NA
2022-06-11,Juniata,NA,3,1,NA,NA
2022-07-26,Union,9,5,6,17,NA
2022-06-11,Lancaster,20,21,41,88,NA
2022-06-11,Lawrence,1,2,NA,11,NA
2023-06-18,Chester,NA,NA,NA,NA,7
2022-06-11,Lehigh,20,14,28,64,NA
2022-11-04,Allegheny,80,83,NA,NA,3215
